본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,학교유형,학교소재지역,성별,연령,혼인여부 및 배우자 학력,아버지 학력,어머니 학력,부모님 소득,부모님 자산,가정의 경제적 지원,대학 입학 구분,진로 선택 및 취업준비 프로그램 참여 횟수,GPA,학자금대출 금액,휴학 횟수,석사/박사 재학여부,구직기간(통합),건강한정도,재학중 일자리 경험,일자리 횟수,시간총합,연수횟수,토익,토스등급,오픽점수,토플ibt,탭스,체류시간,취업여부
1,1,3,1,3,127,2,3,1,26,0,7,6,4,3,20,1,0,55.56,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0
1,1,3,1,3,127,2,3,1,26,0,7,7,2,3,50,1,2,84.44,600,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
1,1,3,1,3,127,2,3,1,30,0,3,2,3,3,0,1,0,75.56,600,2,0,11,3,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,127,2,12,1,26,0,4,4,4,2,0,1,0,84.44,0,0,0,104,3,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,127,2,12,1,27,0,5,4,5,3,0,1,6,84.44,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,127,2,12,2,29,0,6,6,7,5,0,1,4,71.11,0,3,1,8,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,81,3,12,2,24,0,6,5,3,2,0,1,3,86.67,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,127,2,1,2,23,0,7,6,7,5,0,1,1,73.33,2500,0,0,48,3,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,127,2,1,2,24,0,7,6,7,5,0,1,4,77.78,0,0,0,52,4,1,2,0,1,970,7,0,0,0,5,1
1,3,3,1,3,127,2,1,2,25,0,6,4,7,5,50,1,0,80,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,81,3,15,2,23,0,6,5,4,4,0,1,4,82.22,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,81,3,15,2,23,0,6,6,5,4,0,1,0,77.78,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,81,3,15,1,24,0,4,1,4,2,0,1,0,86.67,0,0,0,0,3,2,0,160,0,0,0,0,0,0,0,1
1,1,3,1,3,81,3,15,2,23,0,2,4,2,3,0,1,2,84.44,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,81,3,6,2,23,0,6,4,6,4,0,1,5,84.44,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,81,3,6,1,24,0,4,4,3,3,0,1,4,66.67,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,81,3,6,1,23,0,5,4,3,2,0,1,4,88.89,500,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,14,1,27,0,5,4,5,2,0,1,4,64.44,0,1,0,0,3,2,0,48,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,14,1,26,0,4,4,3,1,0,1,0,88.89,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,14,1,26,0,7,4,6,3,0,1,1,93.33,0,1,0,104,5,1,3,60,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,14,2,24,0,4,4,6,3,0,1,1,95.56,0,0,0,8,4,1,1,20,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,14,1,26,0,6,6,2,2,0,1,1,66.67,720,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,1,1,26,0,6,7,5,2,0,1,1,88.89,2000,1,0,18,4,2,0,0,0,925,0,0,0,0,0,1
1,1,3,1,3,128,2,11,2,23,0,4,4,5,2,0,1,3,84.44,1000,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,128,2,11,2,24,0,4,4,2,3,0,1,0,84.44,0,0,0,0,4,2,0,0,1,0,0,0,0,0,4,0
1,1,3,1,3,128,2,11,2,23,0,6,6,5,5,50,1,0,80,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,128,2,1,2,26,0,3,3,4,3,0,1,0,71.11,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,10,2,25,0,6,4,6,3,20,1,3,84.44,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,1,1,27,0,6,6,7,3,0,1,2,73.33,0,0,0,26,4,1,2,0,0,0,0,4,0,0,0,1
1,1,3,1,3,128,2,10,1,26,0,6,4,0,3,0,1,1,71.11,1440,0,0,104,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,1,2,25,0,6,7,2,3,0,1,2,80,2400,2,0,1,4,1,2,0,1,945,7,0,0,0,8,1
1,3,3,1,3,128,2,10,1,26,6,3,4,5,2,0,1,0,97.78,900,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,10,2,24,0,7,6,8,6,0,1,1,84.44,0,0,0,26,5,2,0,0,0,0,7,0,0,0,0,1
1,3,3,1,3,128,2,1,1,29,0,7,7,8,6,0,1,6,84.44,600,2,0,18,4,2,0,400,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,1,1,26,0,7,6,8,5,0,1,1,91.11,0,0,1,1,4,2,0,60,0,940,0,0,0,0,0,1
1,3,3,1,3,128,2,14,1,26,0,4,4,4,5,0,1,6,88.89,0,0,0,8,5,1,5,100,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,1,1,27,0,6,6,0,5,0,1,1,88.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,10,2,24,0,3,4,2,1,10,1,3,86.67,190,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,128,2,10,1,27,0,5,4,6,3,0,1,1,84.44,3000,0,0,8,4,1,1,64,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,10,1,26,0,7,7,6,3,0,1,3,73.33,0,0,0,0,5,1,1,10,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,9,1,27,0,4,2,6,3,0,1,2,88.89,0,1,0,1,3,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,10,1,27,0,4,4,5,3,0,2,1,77.78,0,0,0,2,4,1,1,69,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,10,1,27,0,4,4,3,3,0,1,4,68.89,400,1,0,8,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,10,2,25,0,6,4,6,4,0,1,8,82.22,0,1,0,0,5,1,2,120,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,11,1,26,0,6,4,6,4,0,1,1,71.11,200,0,1,0,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,10,1,26,0,4,3,4,1,0,1,5,77.78,0,1,0,18,3,1,2,800,0,585,0,0,0,0,0,1
1,3,3,1,3,128,2,2,2,24,0,4,4,2,2,0,1,2,84.44,800,0,1,2,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,2,1,25,0,4,4,5,3,0,1,3,84.44,0,0,0,32,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,128,2,2,1,26,0,6,6,4,2,0,1,2,80,1500,0,4,1,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,128,2,1,2,26,0,2,3,2,3,0,1,0,73.33,0,1,0,18,4,1,6,0,0,820,0,0,0,0,0,1
1,1,3,1,3,128,2,15,1,27,0,6,6,5,3,60,1,4,80,0,0,0,24,3,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,3,128,2,13,1,26,0,6,3,2,1,0,1,1,77.78,0,0,1,104,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,13,2,24,0,2,4,5,1,0,1,1,66.67,0,0,0,18,4,1,2,0,0,0,0,0,0,0,0,0
1,1,3,1,3,82,3,15,2,24,0,6,6,7,5,30,1,0,84.44,0,0,0,8,4,2,0,40,0,0,0,0,0,0,0,1
1,1,3,1,3,82,3,6,2,24,0,6,6,5,3,0,1,2,77.78,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,82,3,12,2,24,0,6,6,2,4,0,1,2,73.33,0,0,0,0,2,1,1,26,0,0,0,0,0,0,0,1
1,1,3,1,3,82,3,12,2,26,0,6,5,5,3,0,1,1,93.33,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,82,3,6,1,24,0,2,2,3,2,0,1,0,66.67,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,82,3,12,2,24,0,5,5,5,3,0,1,0,86.67,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,82,3,15,2,23,0,6,6,4,2,20,1,0,77.78,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,82,3,6,2,24,0,6,4,5,5,0,1,3,80,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,4,1,26,0,6,6,2,1,30,1,1,66.67,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,128,2,4,2,24,0,6,4,6,2,50,1,1,77.78,400,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,4,1,26,0,2,2,5,3,0,1,1,86.67,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,4,1,28,0,6,4,7,3,0,1,0,71.11,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,4,1,26,0,7,7,8,4,0,1,0,84.44,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,4,1,25,0,6,6,2,3,0,1,2,77.78,0,0,0,0,4,2,0,10,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,4,1,28,0,6,6,5,5,0,1,0,86.67,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,4,1,25,0,3,3,4,2,0,1,3,84.44,240,0,0,0,5,2,0,20,0,0,0,0,0,0,0,1
1,1,3,1,3,128,2,4,1,26,0,4,5,2,3,0,1,2,66.67,0,0,0,8,2,1,4,30,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,2,28,0,7,3,5,4,0,1,2,88.89,1000,2,1,8,4,1,1,0,0,955,6,0,0,0,0,1
1,3,3,1,3,129,2,1,2,27,0,4,4,6,5,0,1,1,82.22,0,1,0,174,4,1,1,160,0,940,0,2,0,0,0,1
1,3,3,1,3,129,2,9,2,26,0,5,4,8,6,70,1,4,93.33,0,1,0,0,2,1,1,0,1,0,0,0,0,0,12,1
1,3,3,1,3,129,2,4,2,25,0,5,4,4,2,0,1,1,77.78,0,0,0,104,4,1,1,0,1,0,0,0,0,0,3,1
1,3,3,1,3,129,2,9,1,27,0,6,6,8,5,0,1,2,73.33,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,12,2,23,0,6,4,7,4,0,1,2,77.78,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,3,2,26,0,7,7,7,6,0,1,4,84.44,0,3,0,0,3,1,1,20,0,935,0,0,0,0,0,1
1,3,3,1,3,129,2,15,2,23,0,6,6,5,2,20,1,5,86.67,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,6,2,25,0,6,6,6,4,60,1,5,84.44,0,1,0,0,2,1,1,0,1,0,0,1,0,0,5,0
1,3,3,1,3,129,2,12,2,24,0,3,3,3,2,40,1,1,82.22,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,12,1,26,0,4,6,5,4,0,1,0,86.67,0,0,0,53,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,9,2,24,0,5,4,6,4,0,1,5,93.33,0,1,0,0,3,1,2,0,1,0,0,0,0,0,4,1
1,3,3,1,3,129,2,1,2,25,0,6,6,7,5,0,1,0,86.67,2000,0,0,0,4,1,3,45,0,910,0,0,0,0,0,1
1,1,3,1,3,129,2,3,2,26,0,3,3,4,2,0,1,0,66.67,1000,1,0,1,4,1,2,0,1,0,0,0,0,0,2,1
1,3,3,1,3,129,2,1,2,27,0,4,4,6,3,0,1,2,64.44,0,0,0,0,4,1,2,30,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,2,26,0,7,7,5,1,30,1,0,68.89,1500,1,0,0,4,1,3,0,0,940,0,0,0,4,0,0
1,3,3,1,3,129,2,1,2,26,0,6,7,8,5,40,1,0,77.78,2600,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,1,2,24,0,6,6,5,4,45,1,1,86.67,0,0,1,1,4,1,1,4,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,8,2,24,0,6,6,8,6,70,1,2,75.56,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,8,1,26,0,4,4,3,4,0,1,3,82.22,1600,1,0,52,4,1,1,30,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,2,2,25,0,6,4,6,4,60,1,0,71.11,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,15,2,26,0,4,4,6,4,30,1,1,91.11,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,15,1,25,0,6,4,4,2,0,1,3,86.67,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,15,1,26,0,4,6,5,3,30,1,2,88.89,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0
1,1,3,1,3,83,3,2,2,24,0,4,4,4,3,0,1,1,77.78,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,2,2,25,6,6,4,4,3,0,1,3,71.11,0,1,0,52,4,1,1,46,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,10,2,25,0,6,6,3,2,0,1,3,66.67,600,0,0,0,4,1,4,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,10,2,23,0,4,5,5,5,0,1,4,73.33,0,0,0,208,3,1,3,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,10,1,27,0,7,7,4,4,0,1,0,73.33,1440,1,0,8,4,1,1,0,1,0,0,0,0,0,12,1
1,1,3,1,3,129,2,4,1,25,0,6,6,5,4,0,1,1,82.22,0,0,0,130,5,1,2,0,0,0,0,0,0,6,0,1
1,1,3,1,3,129,2,13,2,24,0,6,6,6,4,0,1,0,93.33,0,0,0,0,4,1,3,0,0,700,0,0,0,0,0,1
1,1,3,1,3,129,2,2,2,25,0,6,4,5,4,0,1,1,84.44,0,1,0,26,3,1,2,0,0,945,0,0,0,0,0,1
1,1,3,1,3,129,2,2,2,24,0,6,6,3,2,0,1,3,66.67,800,0,0,8,3,1,1,80,0,450,0,0,0,0,0,1
1,1,3,1,3,129,2,10,1,24,0,6,4,4,3,0,1,2,84.44,0,0,0,0,2,1,2,388,0,550,0,0,0,0,0,1
1,4,3,1,3,129,2,1,2,24,0,6,6,4,2,50,1,0,80,0,1,0,0,5,2,0,0,0,0,0,0,0,6,0,0
1,1,3,1,3,129,2,10,1,29,0,2,3,4,1,0,1,2,66.67,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,15,1,28,0,6,6,7,4,0,1,3,82.22,0,1,0,8,3,1,1,0,0,850,0,0,0,6,0,1
1,1,3,1,3,129,2,15,1,25,0,7,4,4,5,0,1,0,77.78,0,0,0,208,5,1,1,45,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,15,2,24,0,6,6,6,4,30,1,1,77.78,0,0,0,8,5,1,2,45,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,6,1,27,0,6,6,3,2,40,1,1,77.78,0,0,0,0,4,1,1,0,0,400,0,0,0,0,0,0
1,1,3,1,3,129,2,9,1,25,0,6,5,6,3,0,1,0,88.89,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,10,1,28,0,4,4,2,2,0,1,3,84.44,2000,2,0,0,5,1,3,0,0,860,0,0,0,0,0,1
1,1,3,1,3,129,2,2,1,24,0,7,7,8,3,0,1,0,86.67,0,0,3,0,5,2,0,0,0,890,0,0,0,0,0,1
1,4,3,1,3,129,2,1,2,24,0,6,5,5,4,0,1,1,73.33,0,0,0,18,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,11,2,24,0,7,4,5,4,0,1,1,93.33,0,0,0,0,4,1,10,80,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,6,1,32,0,4,4,4,4,0,1,0,82.22,0,0,0,52,3,2,0,860,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,10,2,25,0,4,4,4,3,0,1,0,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,15,2,24,0,6,4,2,1,50,1,1,82.22,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,10,2,25,0,4,4,4,1,0,1,3,71.11,1000,1,0,8,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,6,1,25,0,4,2,8,6,0,1,0,71.11,0,0,0,0,5,2,0,0,1,930,0,0,0,0,1,1
1,1,3,1,3,129,2,2,2,24,0,7,6,8,4,0,1,2,77.78,0,1,1,0,2,2,0,0,1,0,0,0,0,0,2,1
1,1,3,1,3,129,2,2,2,25,0,4,4,6,3,0,1,0,84.44,0,0,0,0,1,2,0,0,0,750,0,0,0,0,0,1
1,1,3,1,3,129,2,2,1,28,0,4,2,7,4,0,1,2,86.67,0,1,1,3,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,5,1,26,0,6,4,4,1,0,1,3,91.11,0,0,1,0,4,2,0,75,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,4,2,32,6,4,4,3,4,0,2,3,93.33,800,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,1,1,27,0,6,6,6,5,45,1,0,84.44,0,0,0,0,5,1,1,160,0,820,0,0,0,0,0,1
1,3,3,1,3,129,2,8,2,26,0,4,4,5,5,0,1,2,75.56,0,1,0,18,4,1,5,0,0,730,0,0,0,0,0,1
1,3,3,1,3,129,2,12,2,26,0,4,3,6,4,30,1,0,84.44,0,2,0,0,4,1,5,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,12,2,23,0,6,4,2,1,30,1,2,93.33,180,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,4,3,1,3,129,2,1,1,24,0,3,3,2,3,0,1,1,75.56,0,1,0,8,5,1,3,0,0,955,0,0,0,0,0,1
1,3,3,1,3,129,2,15,1,26,4,6,4,2,5,0,1,6,60,0,0,0,1,2,1,2,6,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,11,2,24,0,4,4,5,3,0,1,1,84.44,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,11,2,24,0,6,6,6,3,30,1,2,77.78,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,4,1,27,0,6,7,2,1,40,1,0,66.67,0,0,0,0,4,2,0,540,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,1,1,25,0,4,4,4,3,0,1,0,91.11,0,0,0,124,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,1,25,0,6,6,7,4,0,1,2,68.89,0,1,0,0,5,1,1,0,1,745,0,0,0,0,5,1
1,3,3,1,3,129,2,5,1,26,0,6,4,4,3,50,1,2,73.33,0,0,0,8,3,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,9,1,26,0,4,4,4,2,30,1,3,66.67,700,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,1,28,0,5,4,3,5,0,1,0,62.22,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,2,23,0,6,4,5,4,0,1,5,77.78,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,9,1,23,0,4,4,3,3,0,1,1,93.33,3000,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,2,25,0,2,3,6,4,0,1,0,88.89,0,1,0,208,5,1,1,45,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,9,2,24,0,4,4,5,3,70,1,2,62.22,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,9,2,24,0,6,6,5,4,0,1,0,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,9,1,26,0,4,4,1,3,0,1,2,77.78,0,1,0,8,5,1,5,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,2,24,0,6,4,7,5,50,1,2,88.89,0,0,0,0,2,1,1,0,0,800,0,0,0,0,0,0
1,3,3,1,3,129,2,8,1,25,0,6,4,4,3,0,1,1,86.67,0,0,1,0,5,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,1,25,0,4,4,2,2,0,1,1,93.33,1000,0,0,0,4,1,1,120,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,1,25,0,4,4,6,4,60,1,1,77.78,0,0,0,96,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,1,2,24,0,6,6,5,2,0,1,0,88.89,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,10,2,25,0,6,6,7,3,0,1,4,80,2800,0,0,18,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,1,2,23,0,4,4,3,3,0,1,2,91.11,0,0,0,104,4,1,2,60,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,5,1,27,0,3,4,1,1,0,1,2,82.22,3000,2,5,21,2,1,1,30,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,10,1,25,0,5,6,5,2,30,1,2,77.78,2300,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,9,1,28,0,6,4,5,5,20,1,0,82.22,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,4,2,23,0,4,4,7,2,30,1,2,75.56,1200,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,1,1,26,0,6,4,3,2,0,1,1,84.44,0,0,0,10,2,2,0,0,0,680,0,0,0,0,0,1
1,1,3,1,3,129,2,4,1,28,0,6,6,4,3,0,1,1,88.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,83,3,2,2,24,0,7,7,8,5,0,1,0,88.89,0,0,0,0,4,1,1,80,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,4,1,26,0,4,4,6,5,110,1,0,71.11,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,14,1,26,0,5,4,4,3,20,1,2,91.11,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,2,2,24,0,4,4,4,3,0,1,0,77.78,0,0,0,0,4,1,1,30,0,0,0,0,0,0,0,1
2,3,3,1,3,129,2,14,2,24,0,5,4,5,4,0,1,2,77.78,0,0,0,0,4,2,0,5,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,14,1,27,0,4,4,2,1,20,1,3,82.22,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,14,2,25,0,4,4,3,3,30,1,1,84.44,2000,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,14,2,24,0,4,5,3,2,30,1,1,82.22,1000,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,14,2,26,0,6,6,5,3,0,1,3,80,0,2,0,1,4,1,4,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,14,1,28,0,4,3,5,3,0,1,1,84.44,0,0,0,48,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,1,1,24,0,7,4,5,4,0,1,0,66.67,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,14,1,27,6,4,4,5,5,0,1,3,62.22,0,1,0,52,5,1,1,36,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,15,2,24,0,7,5,6,3,0,1,2,77.78,200,0,0,2,4,1,3,0,2,0,7,0,0,0,3,1
1,1,3,1,3,129,2,14,1,26,0,5,4,4,2,0,1,0,88.89,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,15,1,26,0,6,4,8,6,30,1,2,73.33,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,3,1,25,0,6,4,1,1,0,1,0,77.78,0,0,0,104,4,2,0,60,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,6,2,25,0,4,4,4,2,0,1,0,91.11,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,6,1,26,0,6,5,6,1,50,1,0,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,13,2,24,0,3,4,5,3,0,1,0,93.33,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,12,2,24,0,3,2,2,2,10,1,2,77.78,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,5,2,25,0,6,6,6,5,0,1,0,93.33,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,12,1,29,0,7,7,7,5,0,1,2,91.11,0,1,0,26,4,1,2,0,1,0,0,0,0,0,12,1
1,1,3,1,3,83,3,2,1,28,0,4,3,2,1,0,1,0,62.22,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,15,1,26,0,3,6,0,2,0,1,2,86.67,2000,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,12,1,26,0,3,2,4,2,0,1,3,97.78,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,4,1,24,0,6,4,5,4,0,1,1,82.22,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,2,2,24,0,6,4,5,4,0,1,0,82.22,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1
1,4,3,1,3,129,2,1,2,23,0,6,4,4,4,0,1,2,82.22,300,0,0,104,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,11,1,28,0,6,6,2,3,15,1,4,62.22,0,2,0,2,3,2,0,40,0,0,0,0,0,0,0,1
1,4,3,1,3,129,2,1,2,25,0,7,6,8,6,40,1,3,75.56,1000,1,1,0,4,1,3,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,10,2,25,0,4,4,5,4,0,1,3,77.78,0,1,0,0,5,1,1,37,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,11,2,23,0,4,3,0,5,30,1,1,82.22,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
